"ObsID","sampID","plotID","block","precip","clip","excl","date","cohort","survival","died","tot_germination","herb_lived","herb_died","tot_herbivory","granivory","res_surv","sim_surv","sim_fit_surv","pred_surv"
"18901","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-08-24","3",0,7,7,0,0,0,0,-0.524375732713088,0.139372713058256,-0.524375732713088,0.524375732713088
"18902","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-08-31","3",0,7,7,0,0,0,0,-0.35517810750273,0.343643894985318,-0.35517810750273,0.35517810750273
"18903","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-09-07","3",0,7,7,0,0,0,0,-0.342850264168601,0.0481151200213935,-0.342850264168601,0.342850264168601
"18904","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-09-14","3",0,7,7,0,0,0,0,-0.343453003740335,0.240922990540974,-0.343453003740335,0.343453003740335
"18905","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-09-20","1",1,5,6,0,0,0,0,-0.172159249095306,0.623163011095254,-0.172159249095306,1.17215924909531
"18906","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-09-20","2",1,5,6,0,0,0,0,-0.416103626877304,0.610907704330981,-0.416103626877304,1.4161036268773
"18907","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-09-21","3",0,7,7,0,0,0,0,-0.34429752301834,0.225867261814652,-0.34429752301834,0.34429752301834
"18908","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-09-28","3",0,7,7,0,0,0,0,-0.344634078038713,0.351733702828176,-0.344634078038713,0.344634078038713
"18909","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-10-18","1",1,5,6,0,0,0,0,-0.165596745801778,0.592439311445924,-0.165596745801778,1.16559674580178
"18910","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-10-18","2",1,5,6,0,0,0,0,-0.407351681853371,0.700863069316605,-0.407351681853371,1.40735168185337
"18911","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-10-18","3",0,7,7,0,0,0,0,-0.34246049630545,0.267030865849927,-0.34246049630545,0.34246049630545
"18912","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-11-17","1",1,5,6,0,0,0,0,-0.1656452702013,0.601239444742911,-0.1656452702013,1.1656452702013
"18913","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-11-17","2",1,5,6,0,0,0,0,-0.407938959817983,0.648168115384877,-0.407938959817983,1.40793895981798
"18914","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-11-17","3",0,7,7,0,0,0,0,-0.342807834486031,0.514613376860507,-0.342807834486031,0.342807834486031
"18915","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-12-21","1",1,5,6,0,0,0,0,-0.165651926271524,0.703047378910473,-0.165651926271524,1.16565192627152
"18916","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-12-21","2",1,5,6,0,0,0,0,-0.404858892259445,0.622665710229892,-0.404858892259445,1.40485889225945
"18917","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2019-12-21","3",0,7,7,0,0,0,0,-0.343042136207265,0.313042984842323,-0.343042136207265,0.343042136207265
"18918","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2020-01-18","1",1,5,6,0,0,0,0,-0.165447890167829,0.581399016039912,-0.165447890167829,1.16544789016783
"18919","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2020-01-18","2",1,5,6,0,0,0,0,-0.405893601628048,0.655161998456344,-0.405893601628048,1.40589360162805
"18920","10_Control_Clipped_Total","10_Control_Clipped","10","Control","Clipped","Total","2020-01-18","3",0,7,7,0,0,0,0,-0.343823339773123,0.215077733103884,-0.343823339773123,0.343823339773123
"18921","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-07-15","1",0,0,0,0,0,0,0,-0.0187119789779334,0.289720344883623,-0.0187119789779334,0.0187119789779334
"18922","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-07-16","1",0,0,0,0,0,0,0,-0.34540515399514,0.0193883642856963,-0.34540515399514,0.34540515399514
"18923","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-07-17","1",8,0,8,0,0,0,0,1.67177957230928,0.892407447531819,1.67177957230928,6.32822042769072
"18924","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-07-18","1",8,0,8,0,0,0,0,0.478663509350389,0.883876498328289,0.478663509350389,7.52133649064961
"18925","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-07-21","1",8,0,8,3,0,3,0,0.0715133315805438,0.885544956401922,0.0715133315805438,7.92848666841946
"18926","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-07-28","1",8,0,8,4,0,4,0,0.0845540917717553,0.899060218468774,0.0845540917717553,7.91544590822824
"18927","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-08-04","1",8,0,8,4,0,4,0,0.150887409038059,0.900635111445561,0.150887409038059,7.84911259096194
"18928","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-08-11","1",8,0,8,3,2,5,0,0.270451307405338,0.909703015680891,0.270451307405338,7.72954869259466
"18929","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-08-18","1",7,1,8,2,2,4,0,-0.3001792518868,0.876490228137001,-0.3001792518868,7.3001792518868
"18930","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-08-25","1",7,1,8,2,2,4,0,0.94753725166204,0.880504401491489,0.94753725166204,6.05246274833796
"18931","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-09-01","1",7,1,8,2,2,4,0,1.26274981460004,0.872000624535605,1.26274981460004,5.73725018539996
"18932","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-09-08","1",7,1,8,2,2,4,0,1.5381082640044,0.88648249016609,1.5381082640044,5.4618917359956
"18933","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-09-15","1",4,4,8,0,2,2,0,-0.849478487217561,0.767583837448619,-0.849478487217561,4.84947848721756
"18934","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-09-22","1",2,6,8,0,2,2,0,-2.24572718912497,0.626249847777886,-2.24572718912497,4.24572718912497
"18935","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-09-29","1",2,6,8,0,2,2,0,-1.81418503918547,0.65035726016108,-1.81418503918547,3.81418503918547
"18936","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2017-11-17","1",2,6,8,0,2,2,0,-0.802907671003747,0.645258025164018,-0.802907671003747,2.80290767100375
"18937","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-02-04","1",2,6,8,0,2,2,0,-0.608024067696133,0.571495855736081,-0.608024067696133,2.60802406769613
"18938","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-03-02","1",2,6,8,0,2,2,0,-0.52620105586134,0.571457972947974,-0.52620105586134,2.52620105586134
"18939","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-04-14","1",2,6,8,0,2,2,0,-0.498068386058472,0.59330244162865,-0.498068386058472,2.49806838605847
"18940","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-05-12","1",2,6,8,0,2,2,0,-0.445663591109934,0.670157881895546,-0.445663591109934,2.44566359110993
"18941","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-06-15","1",2,6,8,0,2,2,0,-0.0635511773863509,0.646934362101834,-0.0635511773863509,2.06355117738635
"18942","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-10","2",0,0,0,0,0,0,0,-0.0125606534345367,0.13181498619495,-0.0125606534345367,0.0125606534345367
"18943","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-11","2",0,0,0,0,0,0,0,-0.0285185072535811,0.122257012682967,-0.0285185072535811,0.0285185072535811
"18944","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-12","2",4,0,4,0,0,0,2,-0.47098300026186,0.787640793383122,-0.47098300026186,4.47098300026186
"18945","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-13","2",7,0,7,0,0,0,1,1.4255757125611,0.878763198308181,1.4255757125611,5.5744242874389
"18946","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-16","1",2,6,8,0,2,2,0,0.195277099967869,0.62665644240845,0.195277099967869,1.80472290003213
"18947","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-18","2",8,0,8,2,0,2,0,2.13111214891429,0.879716391486814,2.13111214891429,5.86888785108571
"18948","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-26","2",8,0,8,1,1,2,0,2.56039781066546,0.878496597677469,2.56039781066546,5.43960218933454
"18949","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-07-30","2",4,4,8,1,1,2,0,1.13755423079596,0.76676215859293,1.13755423079596,2.86244576920404
"18950","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-08-13","2",4,4,8,3,1,4,0,1.70604832848954,0.784966613017023,1.70604832848954,2.29395167151046
"18951","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-08-18","1",2,6,8,0,2,2,0,0.232977415792111,0.559442681787536,0.232977415792111,1.76702258420789
"18952","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-08-20","2",3,5,8,2,1,3,0,0.754578827724945,0.687076392667368,0.754578827724945,2.24542117227506
"18953","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-08-27","2",3,5,8,2,1,3,0,0.736210896066583,0.712275263014482,0.736210896066583,2.26378910393342
"18954","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-09-03","2",3,5,8,2,1,3,0,0.735230895808215,0.734896637953119,0.735230895808215,2.26476910419179
"18955","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-09-15","1",2,6,8,0,2,2,0,0.242434416767764,0.669958284410648,0.242434416767764,1.75756558323224
"18956","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-09-17","2",2,6,8,1,1,2,0,-0.243048745535598,0.671603371097706,-0.243048745535598,2.2430487455356
"18957","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-09-24","2",2,6,8,1,1,2,0,-0.180329684274269,0.605556241099257,-0.180329684274269,2.18032968427427
"18958","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-10-01","2",2,6,8,1,1,2,0,-0.181226330608665,0.674257445404539,-0.181226330608665,2.18122633060867
"18959","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-10-13","2",2,6,8,1,1,2,0,-0.181607225914458,0.633694888275815,-0.181607225914458,2.18160722591446
"18960","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-10-14","1",2,6,8,0,2,2,0,0.247053866614723,0.639782395540969,0.247053866614723,1.75294613338528
"18961","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-11-17","1",2,6,8,0,2,2,0,0.251599456394952,0.608883773468435,0.251599456394952,1.74840054360505
"18962","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-11-17","2",2,6,8,1,1,2,0,-0.174528996704217,0.663952461205656,-0.174528996704217,2.17452899670422
"18963","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-12-15","1",2,6,8,0,2,2,0,0.251613873575573,0.568767005011672,0.251613873575573,1.74838612642443
"18964","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2018-12-15","2",2,6,8,1,1,2,0,-0.165286194253707,0.600262919664383,-0.165286194253707,2.16528619425371
"18965","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-01-19","1",2,6,8,0,2,2,0,0.251642974876719,0.557408043122385,0.251642974876719,1.74835702512328
"18966","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-01-19","2",2,6,8,1,1,2,0,-0.133669877733896,0.602957723033149,-0.133669877733896,2.1336698777339
"18967","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-02-16","1",2,6,8,0,2,2,0,0.261076551043622,0.545294640248641,0.261076551043622,1.73892344895638
"18968","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-02-16","2",2,6,8,1,1,2,0,-0.13446458152443,0.627400866752025,-0.13446458152443,2.13446458152443
"18969","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-03-16","1",2,6,8,0,2,2,0,0.265871461998499,0.573347326236777,0.265871461998499,1.7341285380015
"18970","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-03-16","2",2,6,8,1,1,2,0,-0.135085353701764,0.561997321393807,-0.135085353701764,2.13508535370176
"18971","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-04-20","1",2,6,8,0,2,2,0,0.28473581555343,0.645834926754702,0.28473581555343,1.71526418444657
"18972","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-04-20","2",2,6,8,0,1,1,0,-0.116458722060027,0.686777254014043,-0.116458722060027,2.11645872206003
"18973","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-05-18","1",2,6,8,0,2,2,0,0.289516405819266,0.589489116413984,0.289516405819266,1.71048359418073
"18974","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-05-18","2",2,6,8,0,1,1,0,-0.117470570136208,0.581142631422495,-0.117470570136208,2.11747057013621
"18975","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-06-15","1",2,6,8,0,2,2,0,0.294240908842483,0.635957144932821,0.294240908842483,1.70575909115752
"18976","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-06-15","2",1,7,8,0,1,1,0,-1.11718463315993,0.502309922499582,-1.11718463315993,2.11718463315993
"18977","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-07-20","1",2,6,8,0,2,2,0,0.29448091508953,0.667736731044948,0.29448091508953,1.70551908491047
"18978","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-07-20","2",1,7,8,0,1,1,0,-1.08780753943331,0.528124627783894,-1.08780753943331,2.08780753943331
"18979","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-07-31","3",0,0,0,0,0,0,0,-0.0237264067422423,0.0804468302107416,-0.0237264067422423,0.0237264067422423
"18980","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-01","3",0,0,0,0,0,0,0,-0.344849910464618,0.117418060045689,-0.344849910464618,0.344849910464618
"18981","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-02","3",4,0,4,0,0,0,0,0.83038823871454,0.807606800084468,0.83038823871454,3.16961176128546
"18982","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-03","3",8,0,8,0,0,0,0,2.83458947075144,0.90002278928645,2.83458947075144,5.16541052924856
"18983","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-10","3",0,8,8,0,0,0,0,-1.31514780117634,0.158926206694916,-1.31514780117634,1.31514780117634
"18984","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-16","2",1,7,8,0,1,1,0,-1.03296780509116,0.487176424246747,-1.03296780509116,2.03296780509116
"18985","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-17","1",2,6,8,0,2,2,0,0.337210852596347,0.635022415541112,0.337210852596347,1.66278914740365
"18986","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-17","3",0,8,8,0,0,0,0,-1.01858613624098,0.0597494100539479,-1.01858613624098,1.01858613624098
"18987","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-24","3",0,8,8,0,0,0,0,-0.743905879840922,0.246838670223951,-0.743905879840922,0.743905879840922
"18988","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-08-31","3",0,8,8,0,0,0,0,-0.503873589258266,0.126158419777639,-0.503873589258266,0.503873589258266
"18989","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-09-07","3",0,8,8,0,0,0,0,-0.486384688514262,0.129626854095608,-0.486384688514262,0.486384688514262
"18990","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-09-14","3",0,8,8,0,0,0,0,-0.48723976529124,0.265494468367659,-0.48723976529124,0.48723976529124
"18991","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-09-20","1",2,6,8,0,2,2,0,0.337115729919588,0.637049031928182,0.337115729919588,1.66288427008041
"18992","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-09-20","2",1,7,8,0,1,1,0,-1.03672007398568,0.567961529650958,-1.03672007398568,2.03672007398568
"18993","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-09-21","3",0,8,8,0,0,0,0,-0.488437842962268,0.00881341222976334,-0.488437842962268,0.488437842962268
"18994","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-09-28","3",0,8,8,0,0,0,0,-0.488915296900264,0.3028797305224,-0.488915296900264,0.488915296900264
"18995","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-10-18","1",2,6,8,0,2,2,0,0.346425628303848,0.622052757836878,0.346425628303848,1.65357437169615
"18996","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-10-18","2",1,7,8,0,1,1,0,-1.04473195352533,0.521318378115073,-1.04473195352533,2.04473195352533
"18997","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-10-18","3",0,8,8,0,0,0,0,-0.485831744152166,0.267992585154716,-0.485831744152166,0.485831744152166
"18998","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-11-17","1",2,6,8,0,2,2,0,0.346356789141604,0.666195119489916,0.346356789141604,1.6536432108584
"18999","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-11-17","2",1,7,8,0,1,1,0,-1.0609497781425,0.512822225731797,-1.0609497781425,2.0609497781425
"19000","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-11-17","3",0,8,8,0,0,0,0,-0.486324495625468,0.231443159362534,-0.486324495625468,0.486324495625468
"19001","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-12-21","1",2,6,8,0,2,2,0,0.346347346504279,0.600603464141022,0.346347346504279,1.65365265349572
"19002","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-12-21","2",1,7,8,0,1,1,0,-1.06123760685156,0.52107065881649,-1.06123760685156,2.06123760685156
"19003","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2019-12-21","3",0,8,8,0,0,0,0,-0.486656887872534,0.192064953177236,-0.486656887872534,0.486656887872534
"19004","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2020-01-18","1",2,6,8,0,2,2,0,0.346636802418243,0.610751144983573,0.346636802418243,1.65336319758176
"19005","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2020-01-18","2",1,7,8,0,1,1,0,-1.06013607757807,0.433540184405167,-1.06013607757807,2.06013607757807
"19006","10_Control_Unclipped_Control","10_Control_Unclipped","10","Control","Unclipped","Control","2020-01-18","3",0,8,8,0,0,0,0,-0.487765142678692,0.0576593615063466,-0.487765142678692,0.487765142678692
"19007","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-07-15","1",0,0,0,0,0,0,0,-0.0136848551445594,0.0645183715107851,-0.0136848551445594,0.0136848551445594
"19008","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-07-16","1",0,0,0,0,0,0,0,-0.252609277948738,0.230916559674544,-0.252609277948738,0.252609277948738
"19009","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-07-17","1",7,0,7,0,0,0,0,2.37190694913054,0.88738923876686,2.37190694913054,4.62809305086946
"19010","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-07-18","1",7,0,7,2,0,2,0,1.49933112422745,0.894659700575517,1.49933112422745,5.50066887577255
"19011","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-07-21","1",7,0,7,4,0,4,0,1.20156512035193,0.885813897049055,1.20156512035193,5.79843487964807
"19012","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-07-28","1",7,0,7,5,0,5,0,1.21110237530514,0.88653462865483,1.21110237530514,5.78889762469486
"19013","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-08-04","1",7,0,7,5,1,6,0,1.2596147127291,0.891800173042342,1.2596147127291,5.7403852872709
"19014","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-08-11","1",6,1,7,5,1,6,0,0.347056806994204,0.855168459032197,0.347056806994204,5.6529431930058
"19015","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-08-18","1",5,2,7,4,1,5,0,-0.338927310104427,0.874337341600098,-0.338927310104427,5.33892731010443
"19016","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-08-25","1",4,3,7,3,1,4,0,-0.426419892653919,0.796795150721911,-0.426419892653919,4.42641989265392
"19017","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-09-01","1",4,3,7,3,1,4,0,-0.195891723044548,0.800259071766865,-0.195891723044548,4.19589172304455
"19018","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-09-08","1",2,5,7,1,1,2,0,-1.99451053843691,0.632751809256151,-1.99451053843691,3.99451053843691
"19019","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-09-15","1",1,6,7,0,1,1,0,-2.54662704049048,0.438433604538441,-2.54662704049048,3.54662704049048
"19020","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-09-22","1",1,6,7,0,1,1,0,-2.10507839042619,0.492001868081512,-2.10507839042619,3.10507839042619
"19021","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-09-29","1",1,6,7,0,1,1,0,-1.78947351412421,0.395969735904597,-1.78947351412421,2.78947351412421
"19022","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2017-11-17","1",1,6,7,0,1,1,0,-1.04988395436299,0.440742069276283,-1.04988395436299,2.04988395436299
"19023","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-02-04","1",1,6,7,0,1,1,0,-0.907357400411137,0.454060602085199,-0.907357400411137,1.90735740041114
"19024","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-03-02","1",1,6,7,0,1,1,0,-0.847516799596542,0.48053510824847,-0.847516799596542,1.84751679959654
"19025","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-04-14","1",1,6,7,0,1,1,0,-0.826942198077171,0.453646106774453,-0.826942198077171,1.82694219807717
"19026","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-05-12","1",1,6,7,0,1,1,0,-0.788616373286751,0.452934455633163,-0.788616373286751,1.78861637328675
"19027","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-06-15","1",1,6,7,0,1,1,0,-0.509161536524516,0.404377139738295,-0.509161536524516,1.50916153652452
"19028","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-10","2",0,0,0,0,0,0,0,-0.00918613269625215,0.03058877450414,-0.00918613269625215,0.00918613269625215
"19029","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-11","2",0,0,0,0,0,0,0,-0.0208567805265668,0.0681495800111443,-0.0208567805265668,0.0208567805265668
"19030","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-12","2",4,0,4,0,0,0,0,0.730182599993805,0.780920799924992,0.730182599993805,3.26981740000619
"19031","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-13","2",4,0,4,0,0,0,0,-0.0768103074121749,0.797149578527547,-0.0768103074121749,4.07681030741217
"19032","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-16","1",1,6,7,0,1,1,0,-0.319869560129843,0.47446726487577,-0.319869560129843,1.31986956012984
"19033","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-18","2",4,0,4,0,2,2,0,-0.292163865473485,0.816411665653111,-0.292163865473485,4.29216386547349
"19034","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-26","2",4,0,4,0,2,2,0,0.0217907557881571,0.787335173470434,0.0217907557881571,3.97820924421184
"19035","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-07-30","2",3,1,4,0,2,2,0,0.906573427757877,0.698038066085428,0.906573427757877,2.09342657224212
"19036","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-08-13","2",2,2,4,0,2,2,0,0.322337457095003,0.586714633150958,0.322337457095003,1.677662542905
"19037","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-08-18","1",1,6,7,0,1,1,0,-0.292297737738596,0.520306648121681,-0.292297737738596,1.2922977377386
"19038","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-08-20","2",2,2,4,0,2,2,0,0.357830615852346,0.633312921508681,0.357830615852346,1.64216938414765
"19039","10_Control_Unclipped_Ants","10_Control_Unclipped","10","Control","Unclipped","Ants","2018-08-27","2",2,2,4,0,2,2,0,0.344398349606005,0.640444413854042,0.344398349606005,1.65560165039399
